date,precip,rainfall,snow_melt,Tair,baseflow,runoff
6/1/11,0,0,0,11.36068916,0.027317978,0
6/2/11,0,0,0,10.86125469,0.02740735,0
6/3/11,0,0,0,10.08090591,0.02748782,0
6/4/11,0,0,0,12.80077934,0.027559808,0
6/5/11,0.050000001,0.050000001,0,15.85470963,0.027624,0.001564219
6/6/11,0.174999997,0.174999997,0,13.21930504,0.027681267,0.005308778
6/7/11,0.524999976,0.524999976,0,12.9597435,0.027733054,0.022337906
6/8/11,1.549999952,1.549999952,0,12.16441822,0.027780093,0.04561368
6/9/11,0,0,0,11.48705482,0.027822986,0
6/10/11,0,0,0,13.34041119,0.027861938,0
6/11/11,0,0,0,14.00661373,0.027897295,0
6/12/11,0,0,0,14.84926319,0.027929522,0
6/13/11,0,0,0,15.79541588,0.027959008,0
6/14/11,0,0,0,16.43007278,0.02798607,0
6/15/11,0,0,0,16.93988419,0.028010949,0
6/16/11,0,0,0,14.49621201,0.028033912,0
6/17/11,0,0,0,11.98777294,0.028055238,0
6/18/11,2.400000095,2.400000095,0,14.0016613,0.028075149,0.120703936
6/19/11,5.900000095,5.900000095,0,13.54642105,0.028093822,0.153013706
6/20/11,0,0,0,13.81371498,0.028111415,0
6/21/11,0,0,0,16.60020065,0.028127955,0
6/22/11,0,0,0,19.70965385,0.028143501,0
6/23/11,0,0,0,20.50506973,0.02815813,0
6/24/11,0,0,0,19.77119064,0.028171927,0
6/25/11,0,0,0,18.71456337,0.028184958,0
6/26/11,0,0,0,18.71696472,0.028197289,0
6/27/11,0,0,0,19.7989769,0.028208964,0
6/28/11,0,0,0,21.67026901,0.028220031,0
6/29/11,0,0,0,21.78786087,0.028230524,0
6/30/11,0,0,0,18.1952095,0.028240481,0
7/1/11,0,0,0,19.20639992,0.028249929,0
7/2/11,0,0,0,20.01324844,0.028258897,0
7/3/11,0,0,0,21.81007385,0.028267412,0
7/4/11,0.449999988,0.449999988,0,22.53143501,0.028275492,0.012096643
7/5/11,0.100000001,0.100000001,0,18.79821777,0.028283162,0.002222552
7/6/11,0.75,0.75,0,20.94961166,0.028290441,0.02533091
7/7/11,2.200000048,2.200000048,0,21.1110096,0.028297346,0.049988907
7/8/11,0.375,0.375,0,19.79551888,0.028303895,0.009079504
7/9/11,0,0,0,19.74673843,0.028310105,0
7/10/11,0,0,0,20.04007149,0.028315987,0
7/11/11,0,0,0,21.11749649,0.028321555,0
7/12/11,0,0,0,20.44918633,0.028326824,0
7/13/11,0,0,0,20.15684509,0.028331807,0
7/14/11,0,0,0,19.73104477,0.028336512,0
7/15/11,0,0,0,19.3922863,0.028340951,0
7/16/11,0,0,0,18.91230011,0.028345134,0
7/17/11,0,0,0,20.32624626,0.028349072,0
7/18/11,0,0,0,22.90555573,0.028352773,0
7/19/11,0,0,0,22.70137596,0.028356245,0
7/20/11,0,0,0,20.45955086,0.028359495,0
7/21/11,0,0,0,22.32940292,0.028362535,0
7/22/11,0,0,0,24.1824894,0.028365368,0
7/23/11,0,0,0,21.38110352,0.028368002,0
7/24/11,0,0,0,22.82978058,0.028370444,0
7/25/11,0,0,0,23.43620873,0.028372699,0
7/26/11,0.125,0.125,0,21.30627251,0.028374776,0.002639074
7/27/11,0.574999988,0.574999988,0,19.22768402,0.028376678,0.01219137
7/28/11,0.275000006,0.275000006,0,20.88300133,0.028378412,0.005861667
7/29/11,0.25,0.25,0,21.32941818,0.028379982,0.005335064
7/30/11,2.950000048,2.950000048,0,19.86521339,0.028381392,0.119043089
7/31/11,3.099999905,3.099999905,0,18.05011368,0.028382652,0.070899613
8/1/11,1.975000024,1.975000024,0,22.4109726,0.02838376,0.082778752
8/2/11,2.724999905,2.724999905,0,21.83700752,0.028384723,0.065884523
8/3/11,1.200000048,1.200000048,0,21.12041473,0.028385544,0.048849721
8/4/11,0,0,0,20.02659225,0.02838623,0
8/5/11,0,0,0,19.35900116,0.028386783,0
8/6/11,0,0,0,19.21074677,0.028387206,0
8/7/11,0,0,0,20.75714111,0.028387502,0
8/8/11,0,0,0,20.74315262,0.028387677,0
8/9/11,0,0,0,20.00596237,0.028387731,0
8/10/11,0,0,0,19.53827858,0.028387671,0
8/11/11,0,0,0,20.4304409,0.028387496,0
8/12/11,0,0,0,20.36741447,0.028387211,0
8/13/11,0,0,0,21.1983242,0.02838682,0
8/14/11,0,0,0,20.57185555,0.028386323,0
8/15/11,0.025,0.025,0,20.10167885,0.028385725,0.000525776
8/16/11,0,0,0,19.11201477,0.028385026,0
8/17/11,0,0,0,19.73664474,0.028384229,0
8/18/11,0,0,0,20.99515724,0.028383339,0
8/19/11,0,0,0,20.60346222,0.028382355,0
8/20/11,0,0,0,21.01827049,0.028381281,0
8/21/11,0,0,0,21.33558846,0.028380118,0
8/22/11,0,0,0,21.1043148,0.028378868,0
8/23/11,0,0,0,21.66510963,0.028377535,0
8/24/11,0,0,0,22.21300507,0.028376119,0
8/25/11,0,0,0,24.18384743,0.028374622,0
8/26/11,0,0,0,24.4227829,0.028373046,0
8/27/11,0.699999988,0.699999988,0,24.08422279,0.028371392,0.022158081
8/28/11,1.375,1.375,0,22.75430489,0.028369663,0.028619122
8/29/11,1.450000048,1.450000048,0,21.19155884,0.02836786,0.054414187
8/30/11,0.125,0.125,0,21.27396011,0.028365985,0.002676031
8/31/11,0,0,0,20.71274567,0.028364038,0
9/1/11,0,0,0,17.34713173,0.028362023,0
9/2/11,0,0,0,16.96395874,0.028359938,0
9/3/11,0,0,0,17.1809597,0.028357789,0
9/4/11,0,0,0,17.7351265,0.028355572,0
9/5/11,0,0,0,17.31296539,0.028353292,0
9/6/11,0.050000001,0.050000001,0,16.60444832,0.028350951,0.001025422
9/7/11,0,0,0,16.6288662,0.028348546,0
9/8/11,0,0,0,16.71995926,0.028346082,0
9/9/11,0,0,0,16.48403168,0.02834356,0
9/10/11,0.174999997,0.174999997,0,15.96279049,0.028340979,0.003553372
9/11/11,0.474999994,0.474999994,0,14.89024258,0.028338339,0.009679304
9/12/11,0.050000001,0.050000001,0,14.94260502,0.028335646,0.001021276
9/13/11,0,0,0,15.7206564,0.028332898,0
9/14/11,0,0,0,15.70914936,0.028330095,0
9/15/11,0.200000003,0.200000003,0,16.19420052,0.02832724,0.004058895
9/16/11,3.150000095,3.150000095,0,15.32976341,0.028324334,0.065651096
9/17/11,4.324999809,4.324999809,0,13.85414696,0.028321376,0.181074262
9/18/11,0,0,0,13.7954874,0.028318368,0
9/19/11,0,0,0,15.29036808,0.028315311,0
9/20/11,0,0,0,15.80617714,0.028312206,0
9/21/11,0,0,0,15.40691662,0.028309055,0
9/22/11,0,0,0,15.66766644,0.028305857,0
9/23/11,0,0,0,16.58416748,0.028302612,0
9/24/11,0,0,0,17.29674912,0.028299322,0
9/25/11,0,0,0,16.82116699,0.028295988,0
9/26/11,0,0,0,16.38483238,0.028292613,0
9/27/11,0,0,0,16.83833313,0.028289193,0
9/28/11,0,0,0,17.46866608,0.028285732,0
9/29/11,0,0,0,18.54641724,0.028282229,0
9/30/11,0,0,0,18.55791664,0.028278686,0
10/1/11,0,0,0,18.46358299,0.028275102,0
10/2/11,0.075000003,0.075000003,0,17.43441582,0.028271481,0.001520404
10/3/11,1.700000048,1.700000048,0,16.88833427,0.028267819,0.034893189
10/4/11,6.400000095,6.400000095,0,12.55900002,0.028264122,0.274475783
10/5/11,10.27499962,10.27499962,0,7.146083355,0.028260386,0.383899748
10/6/11,6.724999905,5.101855755,2.288069487,5.801000118,0.028256614,0.266617566
10/7/11,0,0,0,2.920000076,0.028252823,0
10/8/11,0,0,0,5.33708334,0.028249044,0
10/9/11,0,0,0,5.810083389,0.028245259,0
10/10/11,0,0,0,8.007249832,0.028241457,0
10/11/11,0,0,0,11.61366653,0.028237628,0
10/12/11,0,0,0,8.123749733,0.028233767,0
10/13/11,0,0,0,11.75141621,0.028229874,0
10/14/11,0,0,0,13.79691696,0.028225947,0
10/15/11,0,0,0,15.70149994,0.028221985,0
10/16/11,0.025,0.025,0,12.72550011,0.028217992,0.000627905
10/17/11,0,0,0,8.506166458,0.028213963,0
10/18/11,0,0,0,8.938083649,0.028209902,0
10/19/11,0,0,0,9.505332947,0.02820581,0
10/20/11,0,0,0,10.3024168,0.028201686,0
10/21/11,0,0,0,10.02225018,0.028197533,0
10/22/11,0,0,0,10.73591709,0.028193345,0
10/23/11,0,0,0,11.28149986,0.02818913,0
10/24/11,0,0,0,13.00675011,0.028184883,0
10/25/11,0,0,0,9.333083153,0.028180609,0
10/26/11,0,0,0,0.216916665,0.028176304,0
10/27/11,0,0,0,1.019666672,0.028171971,0
10/28/11,0,0,0,3.755083323,0.028167613,0
10/29/11,0,0,0,6.946499825,0.028163224,0
10/30/11,0,0,0,7.171833515,0.02815881,0
10/31/11,0.150000006,0.114929013,0,8.164833069,0.028154369,0.002685986
11/1/11,0.474999994,0.359870762,0,4.148749828,0.028149901,0.009322815
11/2/11,0,0,0,-0.413249999,0.028145408,0
11/3/11,0.100000001,0.058333334,0,1.620000005,0.028140888,0.001258375
11/4/11,0.550000012,0.347415239,0.010232765,2.347333431,0.028136345,0.010178869
11/5/11,0.375,0.185359016,0,-0.883416653,0.028131776,0.004667493
11/6/11,0.050000001,0.012813415,0,-2.989249945,0.02812718,0.000378079
11/7/11,0.125,0.043286595,0,-2.091769218,0.028122563,0.001208153
11/8/11,0,0,0,-3.874430895,0.028117921,0
11/9/11,0,0,0,-2.544139385,0.028113257,0
11/10/11,0,0,0,0.465128064,0.028108569,0
11/11/11,0,0,0,2.466264725,0.028103858,0
11/12/11,0,0,0,6.094256878,0.028099123,0
11/13/11,0.025,0.025,0,6.197355747,0.028094368,0.000528446
11/14/11,0,0,0,3.929609299,0.02808959,0
11/15/11,0,0,0,1.430114985,0.02808479,0
11/16/11,0,0,0,-0.762513459,0.02807997,0
11/17/11,0,0,0,5.069067478,0.028075127,0
11/18/11,0,0,0,6.850364685,0.028070265,0
11/19/11,0,0,0,0.383206785,0.028065382,0
11/20/11,0.050000001,0.028625106,0,0.291936606,0.028060477,0.00067421
11/21/11,0.349999994,0.21875,0,2.056616306,0.028055552,0.00452223
11/22/11,0.125,0.079808533,0,4.178963661,0.028050609,0.002010332
11/23/11,0,0,0,5.483528137,0.028045645,0
11/24/11,0,0,0,5.547383308,0.028040662,0
11/25/11,0,0,0,4.012524128,0.028035659,0
11/26/11,0,0,0,-0.620882213,0.028030638,0
11/27/11,0,0,0,2.517086983,0.028025599,0
11/28/11,0,0,0,3.641341448,0.02802054,0
11/29/11,0,0,0,2.703122616,0.028015465,0
11/30/11,0.100000001,0.05877199,0,1.934154391,0.02801037,0.001478422
12/1/11,0,0,0,-3.221759319,0.028005257,0
12/2/11,0.025,0.005414769,0,-4.725561619,0.028000128,0.000134797
12/3/11,0,0,0,-6.20765686,0.027994981,0
12/4/11,0.150000006,0,0,-9.152202606,0.027989818,0
12/5/11,0.150000006,0,0,-11.17327213,0.027984636,0
12/6/11,0,0,0,-10.20484352,0.027979439,0
12/7/11,0,0,0,-6.55136013,0.027974226,0
12/8/11,0,0,0,-4.161354542,0.027968995,0
12/9/11,0,0,0,-3.409773827,0.027963748,0
12/10/11,0,0,0,-1.168932796,0.027958486,0
12/11/11,0,0,0,-1.66418469,0.027953207,0
12/12/11,0,0,0,-4.678140163,0.027947914,0
12/13/11,0.075000003,0.023868831,0,-4.280761242,0.027942605,0.000659623
12/14/11,0,0,0,-4.134268284,0.027937282,0
12/15/11,0,0,0,-4.477091789,0.027931942,0
12/16/11,0,0,0,-5.264696121,0.027926588,0
12/17/11,0,0,0,-2.942972183,0.027921218,0
12/18/11,0,0,0,-3.19558382,0.027915835,0
12/19/11,0,0,0,-5.21412468,0.027910437,0
12/20/11,0,0,0,-3.872578382,0.027905026,0
12/21/11,0,0,0,-5.927129269,0.027899601,0
12/22/11,0,0,0,-7.631438732,0.027894162,0
12/23/11,0,0,0,-6.803278923,0.027888708,0
12/24/11,0,0,0,-5.070844173,0.027883241,0
12/25/11,0,0,0,-2.486829281,0.027877761,0
12/26/11,0,0,0,-0.331039071,0.027872266,0
12/27/11,0,0,0,1.325247645,0.02786676,0
12/28/11,0,0,0,4.710032463,0.027861239,0
12/29/11,0,0,0,8.955155373,0.027855707,0
12/30/11,0,0,0,7.563753128,0.027850162,0
12/31/11,0,0,0,3.843306541,0.027844604,0
1/1/12,0,0,0,-1.496809006,0.027839035,0
1/2/12,0,0,0,1.499400496,0.027833451,0
1/3/12,0,0,0,3.289988518,0.027827857,0
1/4/12,0,0,0,2.807781458,0.027822251,0
1/5/12,0,0,0,4.50698328,0.027816631,0
1/6/12,0.224999994,0.130107984,0,1.089736938,0.027811,0.002896504
1/7/12,0.25,0.095507309,0,-0.655647159,0.027805358,0.00209983
1/8/12,0,0,0,-5.304213047,0.027799705,0
1/9/12,0,0,0,-1.722384214,0.027794039,0
1/10/12,0,0,0,-0.524471998,0.027788363,0
1/11/12,0,0,0,-2.697739601,0.027782677,0
1/12/12,0,0,0,-4.709030628,0.027776977,0
1/13/12,0,0,0,-2.335760593,0.027771268,0
1/14/12,0,0,0,2.374168158,0.027765548,0
1/15/12,0,0,0,2.422199726,0.027759816,0
1/16/12,0,0,0,-4.528748512,0.027754076,0
1/17/12,0,0,0,-8.583307266,0.027748324,0
1/18/12,0.200000003,0.107684158,0,-3.707954168,0.027742561,0.002224953
1/19/12,0.075000003,0.075000003,0,7.953193188,0.027736789,0.001432841
1/20/12,1.899999976,1.899999976,0,5.919406891,0.027731007,0.075243637
1/21/12,6.224999905,5.125795841,0.755818605,3.522324324,0.027725214,0.182656765
1/22/12,0.675000012,0.233290151,0,-2.072767973,0.027719412,0.006541427
1/23/12,0.600000024,0.094225585,0,-2.255815506,0.027713599,0.004274666
1/24/12,0.150000006,0.042411637,0,-4.668717384,0.027707778,0.001186951
1/25/12,0.699999988,0.408333331,0,1.475089192,0.027701946,0.008885779
1/26/12,2.325000048,1.70989418,0,3.283486366,0.027696105,0.046132177
1/27/12,0.150000006,0.043647479,0,-3.120474815,0.027690256,0.001273715
1/28/12,0,0,0,-3.991151333,0.027684396,0
1/29/12,0,0,0,0.978444874,0.027678527,0
1/30/12,0,0,0,2.158980131,0.02767265,0
1/31/12,0.649999976,0.374997616,0,0.31458351,0.027666764,0.00941423
2/1/12,0.075000003,0.037055939,0,0.895869136,0.027660869,0.000948202
2/2/12,0.5,0.127465665,0,-4.572861671,0.027654964,0.003822093
2/3/12,0,0,0,-5.040930748,0.027649052,0
2/4/12,0,0,0,-6.067666531,0.027643131,0
2/5/12,0,0,0,-3.720666647,0.027637202,0
2/6/12,0,0,0,-3.746750116,0.027631264,0
2/7/12,0,0,0,-3.420416594,0.027625319,0
2/8/12,0,0,0,-1.953416705,0.027619364,0
2/9/12,0,0,0,0.216000006,0.027613401,0
2/10/12,0,0,0,2.375166655,0.02760743,0
2/11/12,0.524999976,0.328125,0,3.33066678,0.027601451,0.006886239
2/12/12,1.325000048,0.996698678,0,2.502000093,0.027595464,0.025056046
2/13/12,1.274999976,0.56772387,0,-0.341666669,0.02758947,0.015541965
2/14/12,2.099999905,1.029307008,0,-0.572749972,0.027583467,0.025961688
2/15/12,1.924999952,0.292481095,0,-2.855499983,0.027577456,0.012943729
2/16/12,1.399999976,0.408333331,0,-5.483666897,0.02757144,0.010200289
2/17/12,0.125,0.052083332,0,-2.656500101,0.027565414,0.001262303
2/18/12,0.275000006,0.103124999,0,-2.092583418,0.027559381,0.002519481
2/19/12,0.600000024,0.157105118,0,-4.966916561,0.027553342,0.004174561
2/20/12,0,0,0,-4.131750107,0.027547294,0
2/21/12,0,0,0,2.34649992,0.027541241,0
2/22/12,0,0,0,5.863833427,0.02753518,0
2/23/12,0,0,0,2.57675004,0.027529111,0
2/24/12,0,0,0,3.873666763,0.027523035,0
2/25/12,0,0,0,0.618499994,0.027516952,0
2/26/12,0.349999994,0.119163334,0,-4.165083408,0.027510863,0.002886592
2/27/12,1.274999976,0.418172449,0,-2.412833452,0.027504766,0.011074518
2/28/12,0.349999994,0.140358433,0,-2.417999983,0.027498662,0.003843889
2/29/12,1.200000048,0.574408114,0,0.332333326,0.027492553,0.013828963
3/1/12,1.075000048,0.187003359,0,-4.568916798,0.027486436,0.006183278
3/2/12,0.075000003,0.02337037,0,-4.437166691,0.027480314,0.000603337
3/3/12,0,0,0,-1.298083305,0.027474184,0
3/4/12,0,0,0,3.650500059,0.027468048,0
3/5/12,0.649999976,0.460416675,0,5.656083107,0.027461905,0.010224923
3/6/12,2.724999905,1.476041675,0.300606102,1.912750006,0.027455756,0.046630058
3/7/12,0.324999988,0.102490358,0,-3.261416674,0.0274496,0.00267615
3/8/12,0,0,0,-1.543750048,0.027443441,0
3/9/12,0,0,0,3.484166622,0.027437272,0
3/10/12,0,0,0,4.836833477,0.027431099,0
3/11/12,0,0,0,6.43358326,0.027424918,0
3/12/12,0,0,0,7.469500065,0.027418733,0
3/13/12,0,0,0,9.707666397,0.027412539,0
3/14/12,0,0,0,9.060416222,0.027406342,0
3/15/12,0,0,0,9.665082932,0.027400138,0
3/16/12,0,0,0,9.988750458,0.027393926,0
3/17/12,5.775000095,5.775000095,0,6.32458353,0.02738771,0.253582835
3/18/12,5.025000095,2.422095537,0,-0.164333329,0.027381487,0.041951053
3/19/12,1.424999952,0.427813321,0,-2.326583385,0.02737526,0.003369182
3/20/12,0,0,1.283628941,-0.69691664,0.02736903,0.064340748
3/21/12,0,0,0,6.465172768,0.027362794,0
3/22/12,0,0,0,10.30902195,0.027356554,0
3/23/12,0,0,0,9.671916008,0.027350308,0
3/24/12,0.100000001,0.100000001,0,8.903355598,0.027344057,0.002186693
3/25/12,0.474999994,0.379731208,0,5.727878571,0.027337801,0.009668916
3/26/12,0.100000001,0.075999707,0,6.801350594,0.02733154,0.001756379
3/27/12,0,0,0,7.177780628,0.027325273,0
3/28/12,0,0,0,6.975995064,0.027319001,0
3/29/12,0.050000001,0.037539329,0,7.733198643,0.027312724,0.000833341
3/30/12,0,0,0,13.08828831,0.027306441,0
3/31/12,0.075000003,0.075000003,0,11.85452461,0.027300155,0.001532301
4/1/12,0.375,0.294798702,0,6.336268902,0.027293861,0.007035288
4/2/12,0,0,0,0.586938143,0.027287561,0
4/3/12,0,0,0,4.501220226,0.027281258,0
4/4/12,0.075000003,0.07250829,0,8.743328094,0.027274951,0.001524697
4/5/12,0.349999994,0.233333334,0,5.295668125,0.027268637,0.004605521
4/6/12,0.200000003,0.089696549,0,-0.340478003,0.027262319,0.002437658
4/7/12,0,0,0,2.513982534,0.027255995,0
4/8/12,0,0,0,6.935984135,0.027249668,0
4/9/12,0,0,0,11.35086441,0.027243335,0
4/10/12,0,0,0,10.70063972,0.027236996,0
4/11/12,2.049999952,1.806542873,0,6.104004383,0.027230652,0.038320065
4/12/12,1.625,1.557291627,0,5.721135616,0.027224304,0.033129435
4/13/12,0.875,0.541481733,0,2.667809248,0.027217953,0.012495812
4/14/12,0.600000024,0.385443985,0,2.205623865,0.027211595,0.008000841
4/15/12,0.025,0.017616499,0,4.56283474,0.027205234,0.001067551
4/16/12,0.150000006,0.106250003,0,7.334904194,0.027198868,0.002147277
4/17/12,0.474999994,0.474999994,0,11.19234943,0.027192498,0.009492901
4/18/12,0,0,0,11.45122623,0.027186124,0
4/19/12,0,0,0,10.55725861,0.027179744,0
4/20/12,0,0,0,11.20323372,0.027173361,0
4/21/12,0,0,0,14.68765163,0.027166972,0
4/22/12,0,0,0,16.51484489,0.027160579,0
4/23/12,0,0,0,16.81713104,0.027154183,0
4/24/12,0,0,0,16.20595741,0.027147783,0
4/25/12,0,0,0,15.65266323,0.027141377,0
4/26/12,1.375,1.375,0,12.14017105,0.027134968,0.047165688
4/27/12,2.474999905,2.159240723,0,6.119307518,0.027128555,0.049739458
4/28/12,0,0,0,5.286589623,0.027122138,0
4/29/12,0,0,0,8.293424606,0.027115718,0
4/30/12,0.224999994,0.214820936,0,11.58692265,0.027109291,0.004746475
5/1/12,0.125,0.125,0,13.53978634,0.027102863,0.002419188
5/2/12,0,0,0,13.04023743,0.027096432,0
5/3/12,0,0,0,13.06483459,0.027089994,0
5/4/12,0,0,0,12.19526291,0.027083555,0
5/5/12,0,0,0,6.685768127,0.02707711,0
5/6/12,0,0,0,6.9923172,0.027070664,0
5/7/12,0,0,0,10.15805244,0.027064212,0
5/8/12,0,0,0,13.14214039,0.027057758,0
5/9/12,0,0,0,13.07429314,0.0270513,0
5/10/12,0,0,0,11.85959816,0.027044838,0
5/11/12,0,0,0,10.49812031,0.027038375,0
5/12/12,0,0,0,12.33438778,0.027031906,0
5/13/12,0,0,0,12.31079292,0.027025435,0
5/14/12,0,0,0,14.09556007,0.027018961,0
5/15/12,0,0,0,17.72858238,0.027012482,0
5/16/12,0,0,0,18.23712921,0.027006,0
5/17/12,0,0,0,16.04835129,0.026999516,0
5/18/12,0,0,0,10.96947765,0.026993029,0
5/19/12,0,0,0,10.45405388,0.026986538,0
5/20/12,0,0,0,14.3421545,0.026980044,0
5/21/12,0,0,0,17.84687424,0.026973547,0
5/22/12,0,0,0,20.20702934,0.026967047,0
5/23/12,0,0,0,14.43109608,0.026960544,0
5/24/12,0,0,0,11.38798237,0.026954038,0
5/25/12,0.324999988,0.324999988,0,11.23024845,0.02694753,0.005886271
5/26/12,2.25,2.25,0,7.099861622,0.026941018,0.041714661
5/27/12,0.050000001,0.050000001,0,7.703473091,0.026934503,0.000945727
5/28/12,0,0,0,10.33283806,0.026927985,0
5/29/12,0,0,0,14.76512909,0.026921464,0
5/30/12,0,0,0,15.75115585,0.026914941,0
5/31/12,0,0,0,17.1780014,0.026908416,0
6/1/12,0,0,0,19.55657959,0.026901888,0
6/2/12,0,0,0,20.05666161,0.026895355,0
6/3/12,0,0,0,21.57865143,0.026888821,0
6/4/12,0.125,0.125,0,20.19106865,0.026882283,0.002277763
6/5/12,0.25,0.249583334,0,11.35450268,0.026875746,0.004972684
6/6/12,0,0,0,6.971526146,0.026869202,0
6/7/12,0,0,0,13.95142555,0.026862657,0
6/8/12,0,0,0,17.90295982,0.026856109,0
6/9/12,0,0,0,11.62779045,0.02684956,0
6/10/12,0,0,0,9.650191307,0.026843008,0
6/11/12,0,0,0,14.86868572,0.026836453,0
6/12/12,0,0,0,19.13436317,0.026829895,0
6/13/12,0,0,0,19.63662338,0.026823336,0
6/14/12,0,0,0,18.76192665,0.026816772,0
6/15/12,0,0,0,16.74326134,0.026810208,0
6/16/12,0,0,0,19.25767326,0.026803641,0
6/17/12,0,0,0,20.81727791,0.026797071,0
6/18/12,0,0,0,20.76597595,0.0267905,0
6/19/12,0,0,0,16.00782013,0.026783926,0
6/20/12,0,0,0,14.47591114,0.026777349,0
6/21/12,0,0,0,20.2705555,0.026770771,0
6/22/12,0,0,0,22.55652428,0.02676419,0
6/23/12,0,0,0,21.85748672,0.026757607,0
6/24/12,0,0,0,22.43984604,0.026751021,0
6/25/12,0,0,0,22.47897339,0.026744435,0
6/26/12,0,0,0,21.05880165,0.026737845,0
6/27/12,0,0,0,20.43414879,0.026731253,0
6/28/12,0,0,0,21.49083519,0.026724659,0
6/29/12,0,0,0,21.70400238,0.026718063,0
6/30/12,0,0,0,21.57705498,0.026711466,0
7/1/12,0,0,0,20.39761162,0.026704866,0
7/2/12,0,0,0,21.12680626,0.026698263,0
7/3/12,0,0,0,20.96970558,0.02669166,0
7/4/12,0.649999976,0.649999976,0,18.55269241,0.026685053,0.017758641
7/5/12,1.899999976,1.899999976,0,16.31195831,0.026678445,0.034972738
7/6/12,1.850000024,1.850000024,0,18.22807884,0.026671836,0.066440418
7/7/12,1.25,1.25,0,17.24167252,0.026665224,0.024246519
7/8/12,0,0,0,19.90926933,0.026658611,0
7/9/12,0,0,0,21.8708744,0.026651995,0
7/10/12,0,0,0,24.83324623,0.026645377,0
7/11/12,0,0,0,26.12537193,0.026638759,0
7/12/12,3.150000095,3.150000095,0,25.20274735,0.026632138,0.119596519
7/13/12,3.174999952,3.174999952,0,22.47459793,0.026625514,0.063474603
7/14/12,7.224999905,7.224999905,0,18.36551285,0.02661889,0.31537497
7/15/12,11.82499981,11.82499981,0,20.16860008,0.026612263,0.294299126
7/16/12,4.875,4.875,0,18.64717102,0.02660564,0.249365628
7/17/12,0.075000003,0.075000003,0,19.31629372,0.026599033,0.002067314
7/18/12,0,0,0,19.92811584,0.026592446,0
7/19/12,0.224999994,0.224999994,0,20.6531086,0.026585862,0.005600281
7/20/12,0,0,0,22.07287598,0.026579276,0
7/21/12,0,0,0,23.49044991,0.026572688,0
7/22/12,0.25,0.25,0,23.52866364,0.026566098,0.005525981
7/23/12,0.050000001,0.050000001,0,21.26944351,0.026559504,0.001077814
7/24/12,0.025,0.025,0,19.56911278,0.02655291,0.00052723
7/25/12,0,0,0,22.92745018,0.026546314,0
7/26/12,0,0,0,23.87643051,0.026539715,0
7/27/12,0,0,0,22.74227715,0.026533116,0
7/28/12,0,0,0,23.17138863,0.026526513,0
7/29/12,0,0,0,22.35389519,0.026519908,0
7/30/12,0,0,0,24.07354736,0.026513303,0
7/31/12,0,0,0,24.58455086,0.026506694,0
8/1/12,0,0,0,24.01877594,0.026500084,0
8/2/12,0,0,0,22.21558189,0.026493471,0
8/3/12,0,0,0,20.11859703,0.026486859,0
8/4/12,0,0,0,21.64784241,0.026480243,0
8/5/12,0,0,0,21.7703228,0.026473626,0
8/6/12,0,0,0,22.17847633,0.026467009,0
8/7/12,0.050000001,0.050000001,0,23.89552307,0.026460389,0.000900759
8/8/12,0.824999988,0.824999988,0,23.48178673,0.026453767,0.014955683
8/9/12,4.775000095,4.775000095,0,22.57782936,0.026447145,0.187140897
8/10/12,3.799999952,3.799999952,0,23.87831116,0.02644052,0.07777901
8/11/12,1.450000048,1.450000048,0,22.16885185,0.026433894,0.056116126
8/12/12,4.525000095,4.525000095,0,22.08222771,0.026427267,0.098376609
8/13/12,2.700000048,2.700000048,0,21.60689926,0.026420638,0.115659401
8/14/12,0.025,0.025,0,21.14288712,0.026414009,0.000565715
8/15/12,0,0,0,22.85824013,0.026407378,0
8/16/12,0,0,0,23.27812004,0.026400743,0
8/17/12,0,0,0,23.83731079,0.02639411,0
8/18/12,0.050000001,0.050000001,0,23.31604195,0.026387474,0.001019931
8/19/12,0.150000006,0.150000006,0,22.1741066,0.026380837,0.003012533
8/20/12,0.675000012,0.675000012,0,20.60240555,0.026374198,0.021205349
8/21/12,2.349999905,2.349999905,0,21.3249588,0.026367558,0.047519308
8/22/12,0.150000006,0.150000006,0,20.22671318,0.026360918,0.003063133
8/23/12,0,0,0,20.69129181,0.026354276,0
8/24/12,0.200000003,0.200000003,0,21.75760269,0.026347632,0.003958573
8/25/12,1.149999976,1.149999976,0,20.13157654,0.026340986,0.022720488
8/26/12,0.375,0.375,0,21.1616478,0.02633434,0.008574435
8/27/12,0,0,0,21.49607658,0.026327694,0
8/28/12,0,0,0,21.49334717,0.026321044,0
8/29/12,0.200000003,0.200000003,0,22.22089005,0.026314395,0.003816175
8/30/12,2.849999905,2.849999905,0,19.53967667,0.026307743,0.055379041
8/31/12,8.975000381,8.975000381,0,18.03606224,0.026301092,0.38711217
9/1/12,4.800000191,4.800000191,0,17.72267151,0.026294438,0.113464676
9/2/12,0.025,0.025,0,17.15321159,0.026287785,0.000599917
9/3/12,0,0,0,17.62216377,0.02628113,0
9/4/12,0,0,0,18.38397789,0.026274472,0
9/5/12,0,0,0,20.17952347,0.026267815,0
9/6/12,0.050000001,0.050000001,0,20.70638466,0.026261156,0.001072468
9/7/12,0.050000001,0.050000001,0,18.2007618,0.026254497,0.001054603
9/8/12,0,0,0,18.06971741,0.026247837,0
9/9/12,4.074999809,4.074999809,0,20.89426041,0.026241174,0.172845557
